created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Jan 02 09:31:35 +0000 2024;1742116418659979727;"Perbandingan Jatah Kuota #snbp2024 untuk 39 SMAN di #jakarta  Timur https://t.co/9Yiyt6WlAp";0;0;0;0;in;1714578060853583872;1742116418659979727;asihcempaka13;https://twitter.com/asihcempaka13/status/1742116418659979727
Tue Jan 02 09:31:02 +0000 2024;1742116277139956098;"nih yang perlu perbandingan ... Daftar Lengkap Kuota #snbp2024  #SMAN yang Berada di Wilayah #jakarta  Utara https://t.co/EmC5yrZxHz";0;0;0;0;in;1714578060853583872;1742116277139956098;asihcempaka13;https://twitter.com/asihcempaka13/status/1742116277139956098
Tue Jan 02 07:52:36 +0000 2024;1742091509175066977;"✨📚rekomendasi buku snbt 2024 + review menurut aku pribadi 📚✨ (ada soal isian?)  #snbt2024 #snbp2024 #bukusnbt2024 #bukusnbttheking #bukusnbtbestie #bukusnbtintens #bukusnbtpanik https://t.co/D035g0ycHp";1;1;6;15;in;1301501423230746624;1742091509175066977;xxsyrab;https://twitter.com/xxsyrab/status/1742091509175066977
Tue Jan 02 07:33:20 +0000 2024;1742086660140286369;"TO SNBT 2024 Pertama: Cerebrum PK dapet 0 cuyy🥺😭  #snbt2024 #tosnbt #snbp2024 #snbt #snbp #ambis https://t.co/HbWdmTaGwd";0;1;0;4;in;1604752230753542148;1742086660140286369;van_g0ghhh;https://twitter.com/van_g0ghhh/status/1742086660140286369
Tue Jan 02 03:01:11 +0000 2024;1742018169068523897;"Ayo teman" murah banget lo ini🤩👐 #snbt2024 #utbk2024 #tryout #lesmurah #snbp2024 #ppu #pbm #pk #pm #lbi https://t.co/71eDJtYdXR";0;0;0;4;in;1413912493802483714;1742018169068523897;Sincoskangen1;https://twitter.com/Sincoskangen1/status/1742018169068523897
Mon Jan 01 18:07:01 +0000 2024;1741883741952512270;"Bagaimana caranya aku bisa dapet skor PPU mendekati skor maksimal dengan 20 soal waktu hanya 15 menit di SNBT 2023❓❓❓  Simak selengkapnya! #snbt2024 #snbp2024 #ptn #utbk #studytwt #ambistwt #AMBISVERSE https://t.co/HEwGFwKkDl";0;2;10;34;in;1242629643460440064;1741883741952512270;maulitaass;https://twitter.com/maulitaass/status/1741883741952512270
Mon Jan 01 16:41:49 +0000 2024;1741862301228273814;"Psikologi - UIN Syarif Hidayatullah   dom tangerang, akreditasi sekolah A, Rata-Rata 5 smt 85, No sertif, ada alumni, tapi jurusan ipa.   gas gak? #ptn #snbp2024 #snbp";0;0;0;0;in;1179339394227982336;1741862301228273814;paracetamolen;https://twitter.com/paracetamolen/status/1741862301228273814
Mon Jan 01 15:46:17 +0000 2024;1741848326159609906;"yaallah tahun ini cuma pengen lolos snbp 2024😭  #snbp2024 #ptn #unnes";0;0;0;1;in;1422072261117235205;1741848326159609906;gjwtvk;https://twitter.com/gjwtvk/status/1741848326159609906
Mon Jan 01 13:52:36 +0000 2024;1741819715474063679;"Mana nih camaba unpad 24 🥺 sini merapat…  #ptn #snbp2024 #snbt2024 #unpad https://t.co/ITQBGnMGib";0;0;0;1;in;1125257327844532224;1741819715474063679;riskikalza;https://twitter.com/riskikalza/status/1741819715474063679
Mon Jan 01 11:49:05 +0000 2024;1741788633852727595;"• Soal Tes Mandiri UNJ •   https://t.co/6TwzI3Mk8Q  #AMBISVERSE #ambistwt #studytwt #studyacc #studygram #snbt2024 #snbp2024 #tesmandiri #unj #sbmptn2020 #sbmptn2021 https://t.co/j4UGA356tp";0;0;281;819;in;1280360398156296192;1741788633852727595;temangambis;https://twitter.com/temangambis/status/1741788633852727595
Mon Jan 01 08:58:41 +0000 2024;1741745748839108982;"Catat, Inilah 5 Daftar Sertifikat yang Tidak Boleh Dilampirkan untuk SNBP 2024 https://t.co/a6Drs4q4qz   #snbp2024  #snbt2024  Happy New Year Selamat Tahun Baru 2024 Semoga 2024 Welcome 2024 Resolusi 2024 Bismillah 2024 Mengawali 2024";0;0;0;0;in;420012685;1741745748839108982;Luluk1309;https://twitter.com/Luluk1309/status/1741745748839108982
Mon Jan 01 08:55:51 +0000 2024;1741745034846982602;"Mau Masuk ITB Jalur SNBP 2024? Inilah Prediksi Rata-rata Nilai Rapor untuk Bisa Lolos https://t.co/5qSYWPe2Eo  #snbp2024  #snbt2024  Happy New Year Selamat Tahun Baru 2024 Semoga 2024 Welcome 2024 Resolusi 2024 Bismillah 2024 Mengawali 2024";0;0;0;0;in;420012685;1741745034846982602;Luluk1309;https://twitter.com/Luluk1309/status/1741745034846982602
Sun Dec 31 22:43:02 +0000 2023;1741590818283299132;"Selamat tahun baru 2024 sobat Fizmath Brain. Semoga tahun ini apa yang kalian cita2kan dapat tercapai. Amiiin  #SelamatTahunBaru  #HappyNewYear2024  #pejuangptn  #snbp2024  #siapsnbt https://t.co/VCvMfD31Tb";0;0;0;1;in;1533453095174569985;1741590818283299132;brainfizmath;https://twitter.com/brainfizmath/status/1741590818283299132
Sun Dec 31 17:08:30 +0000 2023;1741506628472725664;"Guys tolong 😭 Kalo di SNBT tuh ntar pil 1 pil 2 nya salah satu hrus ptn satu dom atau boleh prov luar dua2nya ? Tolong banget guys 🙏🏻 #snbt2024 #snbp2024 #utbk";0;0;0;0;in;1125257327844532224;1741506628472725664;riskikalza;https://twitter.com/riskikalza/status/1741506628472725664
Sun Dec 31 07:31:05 +0000 2023;1741361316978409581;"Panduan &amp  Bimbingan  SNPMB, SNBP, SNBT tahun 2024, Perguruan Tinggi Negeri dan Pendidikan Kedinasan #snbp2024 #snbt2024 https://t.co/il1ymCTium";0;0;0;0;in;1700816658166890496;1741361316978409581;Yongki_bsaputra;https://twitter.com/Yongki_bsaputra/status/1741361316978409581
Sun Dec 31 03:05:06 +0000 2023;1741294379183337934;"4 Sertifikat Ini Bisa Nambah Poin SNBP 2024, Apa Saja? https://t.co/mcOxZh1srO  #snbp2024 #snbt2024  #AsalBukanPrabowo #HappyBirthdayTaehyung #YoshiYoshiSHUADay Rozi Elmer selingkuh bella damaika Film Trinil Palmer Nottingham Forest";0;0;0;0;in;420012685;1741294379183337934;Luluk1309;https://twitter.com/Luluk1309/status/1741294379183337934
Sun Dec 31 01:07:04 +0000 2023;1741264674480652773;"PLS KASIH TAU AKU, belajar UTBK harus dimulai dari mana, ya (dari materi apa, dari belajar materi dulu atau langsung TO)?  since I have no followers here, I'll use some hashtags #utbk2024 #snbt2024 #snbp2024 #utbk #snbt #snbp #studytwt #studytwtina";0;0;0;0;in;1522480839753302016;1741264674480652773;fghijklmingyu;https://twitter.com/fghijklmingyu/status/1741264674480652773
Sat Dec 30 23:55:08 +0000 2023;1741246572816699550;"📌 Prediksi Nilai Raport SNBP ITB 2024🔥  #nilairaport #prediksi #snbp #snbp2024 https://t.co/uH8QW3ypNP";0;0;3;9;in;1540308293716828160;1741246572816699550;myaesthetictemp;https://twitter.com/myaesthetictemp/status/1741246572816699550
Sat Dec 30 16:16:26 +0000 2023;1741131136162726045;"@skiestaka Tapi jangan terlalu kemakan sama info NRM yang tersebar, nih ya… kriteria penilaian tiap kampus itu beda2 mbak 🙏🏻, masing2 univ itu udh ada yg nyediain keketatannya juga dari WEB RESMI jadi kriteria penilaian itu selain dri rata2 juga dri macam2 juga mbak CMIIW #snbp2024 https://t.co/SnDOEpuW0T";0;1;0;0;in;1125257327844532224;1739764476176732610;riskikalza;https://twitter.com/riskikalza/status/1741131136162726045
Sat Dec 30 16:05:06 +0000 2023;1741128287345365144;"@utbkcak GUYS  TOLONG 🙏🏻🙏🏻🙏🏻 GINI, SNBP KAN BEBAS MILIH JURUSAN  - GW IPA LINJUR KE IPS - RATA 2 ( 86,5 ) - NILAI PENDUKUNG MATWA ( 86,8 ), KIMIA ( 87 ), MATMIN ( 83,8 ) - GRAFIK STABIL SEMUA KECUALI MATMIN  - NO TOP 1000 ALUMNI NAIK KELAS KE UNAND/UNP  - MOHON GES POLING 😭🙏🏻 #snbp2024";0;0;0;3;in;1125257327844532224;1740976312045707337;riskikalza;https://twitter.com/riskikalza/status/1741128287345365144
Sat Dec 30 11:55:07 +0000 2023;1741065373158674516;"MAPEL PENTING SNBP 2024  Untuk lebih resmi kita cek aja nanti di web snmpmb  #infosnbp #infosnbp2024 #snbp2024 #snbp  https://t.co/eS4b0MGi56";0;0;0;0;in;826588529064964096;1741065373158674516;kelassbmptn;https://twitter.com/kelassbmptn/status/1741065373158674516
Sat Dec 30 10:19:52 +0000 2023;1741041404707811428;"✨ Resolusi tahun 2024 ✨ • SISWA KELAS 12 → LULUS SNBP → CAMABA → MAHASISWA BARU  • GAPYEAR → LULUS SNBT → CAMABA → MAHASISWA BARU  #infosbmptn #infosnpmb #snbp #snbt #snbp2024 #snbt2024 #utbk #utbk2024";0;0;1;2;in;1373234543109361665;1741041404707811428;Infosbmptnreal;https://twitter.com/Infosbmptnreal/status/1741041404707811428
Sat Dec 30 01:25:19 +0000 2023;1740906880497770884;"‼️Soal Asli TKA SAINTEK 2021‼️  https://t.co/2oyhlQg2yg  #AMBISVERSE #ambistwt #studytwt #studyacc #snbt2024 #snbp2024 #sbmptn2020 #sbmptn2021 #sbmptn2022 #sbmptn2023 #utbk2021 #masukptn #saintek https://t.co/wH0NtD6Oyn";3;0;164;562;in;1280360398156296192;1740906880497770884;temangambis;https://twitter.com/temangambis/status/1740906880497770884
Fri Dec 29 17:28:44 +0000 2023;1740786942835667020;"✨📚rekomendasi buku snbt 2024 + review menurut aku pribadi 📚✨ (ada soal isian?)  #snbt2024 #snbp2024 #bukusnbt2024 #bukusnbttheking #bukusnbtbestie #bukusnbt jntens #bukusnbtpanik https://t.co/GkljsHIADC";4;10;50;228;in;1301501423230746624;1740786942835667020;xxsyrab;https://twitter.com/xxsyrab/status/1740786942835667020
Fri Dec 29 13:33:32 +0000 2023;1740727752519749671;"Reminder: H-10 Registrasi Akun SNPMB 2024!!  https://t.co/lxr905XVYI  Salam Seni dan Budaya!  #ISBIBandung #PenerimaanMahasiswaBaru #SNBP2024 #SNBPMBBPPP #SNPMB #SNBT #UTBK #CentreofCreativityBasedonEmpoweringCulturalZone #MerdekaBelajar #KampusMerdeka https://t.co/QhwaTFlIGB";0;0;0;0;in;708168155344973825;1740727752519749671;isbibandung;https://twitter.com/isbibandung/status/1740727752519749671
Fri Dec 29 11:42:48 +0000 2023;1740699887891784040;"‼️Prediksi Soal UTBK TKA SAINTEK‼️  MATEMATIKA SAINTEK  https://t.co/sjCXCgQNrP  FISIKA https://t.co/Sw8nsrri0h  #AMBISVERSE #ambistwt #studytwt #studyacc #snbt2024 #snbp2024 #utbk2020 #utbk2021 #utbk2022 #utbk2023 #sbmptn #masukptn";0;0;305;885;in;1280360398156296192;1740699887891784040;temangambis;https://twitter.com/temangambis/status/1740699887891784040
Thu Dec 28 14:55:25 +0000 2023;1740385973501120663;"#snbp2024 #viralindonesia Jadwal Lengkap Tahapan SNBP 2024, Hari Ini adalah Pengumuman Kuota Sekolah&amp nbsp  https://t.co/WDAxJDPy87";0;0;0;0;in;1707262053160009728;1740385973501120663;bangjaka324;https://twitter.com/bangjaka324/status/1740385973501120663
Thu Dec 28 13:20:21 +0000 2023;1740362050340376932;"Jadi salah satu dari siswa eligible itu sebenarnya salah satu pencapaian hebat walau nggak lolos   #snbp2024";0;0;0;0;in;1723292540810723328;1740362050340376932;skayizs;https://twitter.com/skayizs/status/1740362050340376932
Thu Dec 28 10:26:02 +0000 2023;1740318182769053757;"📅HARI INI PENGUMUMAN KUOTA SEKOLAH SNBP 2024  Yuk cari tahu info-info penting terkait Pengumuman Kuota Sekolah hari ini  ~ a thread ~  #AMBISVERSE #SNBP2024 #SNPMB";0;1;1;3;in;1734853568845488128;1740318182769053757;matrohmatmath;https://twitter.com/matrohmatmath/status/1740318182769053757
Thu Dec 28 09:55:56 +0000 2023;1740310607503806767;"Terpantau cukup ramai saat ini yang penasaran dengan jumlah kuota SNBP masing masing sekolahnya.  Boleh dicoba lagi secara berkala ya #kuotasnbp2024 #lolossnbp2024 #snbp2024 #pejuangsnbp2024 #snbp #snbt https://t.co/w8pTzFFsAo";0;0;0;0;in;1593142165630132224;1740310607503806767;Sadinafiryalm_;https://twitter.com/Sadinafiryalm_/status/1740310607503806767
Thu Dec 28 09:55:36 +0000 2023;1740310521352700279;"Terpantau cukup ramai saat ini yang penasaran dengan jumlah kuota SNBP masing masing sekolahnya.  Boleh dicoba lagi secara berkala ya #kuotasnbp2024 #lolossnbp2024 #snbp2024 #pejuangsnbp2024 #snbp #snbt https://t.co/vXnI2rujMR";0;0;0;0;in;1678567063953240064;1740310521352700279;fairyyy2304;https://twitter.com/fairyyy2304/status/1740310521352700279
Thu Dec 28 09:55:09 +0000 2023;1740310407771041893;"Tahapan pertama dari serangkaian SNBP akan dimulai hari ini yak. Kuota SNBP akan diumumkan hari ini selanjutnya pihak sekolah akan menentukan siapa saja yang berhak mengikuti SNBP 2024 #kuotasnbp2024 #lolossnbp2024 #snbp2024 #pejuangsnbp2024 #snbp #snbt https://t.co/HB4hjVtktV";0;0;0;0;in;1678567063953240064;1740310407771041893;fairyyy2304;https://twitter.com/fairyyy2304/status/1740310407771041893
Thu Dec 28 09:50:32 +0000 2023;1740309248209486302;"Mau tanya dong kakak²! kira² nilai segini bisa ga ya daftar ke IPB TEKPANG/KIMIA atau undip TEKNIK KIMIA? sekolah ku si TOP 1000, saranin dong kak jurusan yg aman dengan nilai segini🙏  #snbp2024 #snbt2024 #snpmb https://t.co/0KhdQcRWIk";0;2;0;10;in;1597387869286387712;1740309248209486302;openjokippt09;https://twitter.com/openjokippt09/status/1740309248209486302
Thu Dec 28 09:50:28 +0000 2023;1740309231604310319;"Tahapan pertama dari serangkaian SNBP akan dimulai hari ini yak. Kuota SNBP akan diumumkan hari ini selanjutnya pihak sekolah akan menentukan siapa saja yang berhak mengikuti SNBP 2024 #kuotasnbp2024 #lolossnbp2024 #snbp2024 #pejuangsnbp2024 #snbp #snbt https://t.co/mafy8xY11x";0;0;0;0;in;1593142165630132224;1740309231604310319;Sadinafiryalm_;https://twitter.com/Sadinafiryalm_/status/1740309231604310319
Thu Dec 28 08:11:04 +0000 2023;1740284215198147033;"Guys, ada yang udh check kuota sekolah buat snbp 2024?? Kok diaku masih loading yaa, emang lama kah?? #snbp2024 #snbp";0;8;0;8;in;1395253356549926913;1740284215198147033;Khenaad;https://twitter.com/Khenaad/status/1740284215198147033
Thu Dec 28 07:13:25 +0000 2023;1740269708010832185;"Pengumuman kuota SNBP diumumkan hari ini jam 15.00‼️  Jadi ini adalah tahap pertama dari alur tes SNBP. Semangat ya dik, semoga kita diberikan hasil yang terbaik 😊  #PastikanKamuSiap https://t.co/XAfWwBpGlV  -------------- #SNBP2024 #pendaftaranSNBP #bimbelbandung #rbd https://t.co/x7KscW54E1";0;0;0;1;in;116979967;1740269708010832185;rbdigital_id;https://twitter.com/rbdigital_id/status/1740269708010832185
Thu Dec 28 07:06:53 +0000 2023;1740268063109566876;"Jam Berapa Pengumuman Kuota Sekolah SNBP 2024 ?  #snpmb #snpmb2024 #snbp #snbp2024 #online #edukasi #beritaterkini   https://t.co/TvHsbot4Gu";0;0;0;1;in;1695003555051274240;1740268063109566876;kalimantan_satu;https://twitter.com/kalimantan_satu/status/1740268063109566876
Thu Dec 28 02:13:55 +0000 2023;1740194335453544610;"SNBP dilakukan berdasarkan hasil penelusuran prestasi akademik dengan menggunakan rapor serta prestasi akademik dan non akademik siswa. Selain kualitas siswa, kualitas sekolah juga menjadi faktor penting penilaian seleksi.  #SNBP2024 #PilihUnpad #Unpad";0;1;0;4;in;51010742;1740194333196976251;unpad;https://twitter.com/unpad/status/1740194335453544610
Thu Dec 28 02:13:54 +0000 2023;1740194333196976251;"Hari ini akan diumumkan kuota sekolah untuk mengetahui berapa banyak siswa sekolah yang diizinkan mengikuti SNBP sesuai dengan akreditasi dan jumlah siswa sekolah tersebut. Setelah diumumkan, sekolah memiliki masa sanggah hingga 17 Januari 2024.  #SNBP2024 #PilihUnpad #Unpad https://t.co/NmHqA115bj";0;3;2;17;in;51010742;1740194333196976251;unpad;https://twitter.com/unpad/status/1740194333196976251
Thu Dec 28 01:02:34 +0000 2023;1740176381290651782;"STRATEGI AMPUH LOLOS SNBP 2024 https://t.co/7XpckX6krk  IKUT ANALISIS SNBP 2024 GRATIS DISINI https://t.co/xXNAQNUSKr  #snbp2024 #snbp #analisisnilai #analisissnbp #PTN #ptn2024";0;0;0;1;in;1209617968881029120;1740176381290651782;rettaprames;https://twitter.com/rettaprames/status/1740176381290651782
Wed Dec 27 18:03:54 +0000 2023;1740071017199128809;"Rasionalisasi SNBP di web @wangsitomjero, jadi makin pd ambil akuntansi UGM🫰🏻 Rekomendasi dari Univ lain juga ada, paket lengkap banget nih rasionalisasi punya om jero🥹  #snbp2024 #studytwt https://t.co/wcfD9gxr54";0;3;1;13;in;1166484688917028864;1740071017199128809;aesteticku_;https://twitter.com/aesteticku_/status/1740071017199128809
Wed Dec 27 13:59:12 +0000 2023;1740009436251615690;"Jangan lupa catatat tanggalnya . Pendaftaran SNBP 2024 https://t.co/GoAfaDUAq9  #snbp #snbp2024 #snmptn #pohonilmu";0;0;0;0;in;1662521689371181056;1740009436251615690;SeoDulu;https://twitter.com/SeoDulu/status/1740009436251615690
Wed Dec 27 12:16:43 +0000 2023;1739983648945004765;"Persiapan SNBT tinggal berapa bulan lagii inii?  #snbp2024 #ambistwt #snbt https://t.co/BLLL4F0PZZ";0;0;0;1;in;1560760151233085440;1739983648945004765;imyourchaaa_;https://twitter.com/imyourchaaa_/status/1739983648945004765
Wed Dec 27 11:44:44 +0000 2023;1739975598821531761;"info dong yg punya latihan soal buat snbp bsk🙏#snbt2024 #snbp2024";0;0;0;0;in;1739967278073204736;1739975598821531761;Bintangrustyan;https://twitter.com/Bintangrustyan/status/1739975598821531761
Wed Dec 27 09:30:00 +0000 2023;1739941691443040646;"Tim SNPMB bakal mengumumkan kuota sekolah untuk SNBP 2024, besok, Kamis, 28 Desember 2023. Pengumuman kuota sekolah ini merupakan rangkaian awal dari pelaksanaan SNBP 2024.  Penasaran cara ceknya gimana? baca selengkapnya disini👇  #snbp2024  https://t.co/DCq827f4nN";0;0;0;0;in;902837643024539651;1739941691443040646;medcom_id;https://twitter.com/medcom_id/status/1739941691443040646
Wed Dec 27 07:45:00 +0000 2023;1739915266291876343;"Tim SNPMB perguruan tinggi negeri bakal mengumumkan kuota sekolah untuk SNBP 2024, besok 28 Desember 2023. Pengumuman kuota sekolah ini merupakan rangkaian awal dari SNBP 2024.  #snbp2024  https://t.co/yMeQ2dELqH";0;0;0;0;in;902837643024539651;1739915266291876343;medcom_id;https://twitter.com/medcom_id/status/1739915266291876343
Wed Dec 27 01:36:32 +0000 2023;1739822540481278075;"Holla Temans‼️ Kalo misalnya mimin buka grup di telegran khusus untuk share pdf soal dan materi secara gratis, kalian pafa mau join ga ya? 🤔  #AMBISVERSE #ambistwt #studytwt #snbt2024 #snbp2024 #studyacc #sbmptn2020 #sbmptn2021 #utbk2023 #masukptn";0;27;0;18;in;1280360398156296192;1739822540481278075;temangambis;https://twitter.com/temangambis/status/1739822540481278075
Tue Dec 26 14:07:07 +0000 2023;1739649041426977158;"‼️SOAL ASLI UTBK 2020-2021‼️  https://t.co/ufkz7fFJvn  #AMBISVERSE #ambistwt #studytwt #studyacc #studygram #snbt2024 #snbp2024 #utbk2020 #utbk2021 #utbk2023 #sbmptn2020 #sbmptn2021 https://t.co/1GmC2wSZnO";12;2;1046;2617;in;1280360398156296192;1739649041426977158;temangambis;https://twitter.com/temangambis/status/1739649041426977158
Tue Dec 26 12:53:33 +0000 2023;1739630527542657171;"Materi KPU/Penalaran Umum https://t.co/cmHMcoP0jv  Materi PPU  https://t.co/nkU54lG9gb  Materi PK/PM https://t.co/wgLvEvSXZg  Materi Bhs Inggris https://t.co/AreVC8NT3w  #AMBISVERSE #ambistwt #studytwt #studyacc #studygram #snbt #snbp #utbk2020 #utbk2021 #snbt2024 #snbp2024";16;7;1584;3327;in;1280360398156296192;1739630527542657171;temangambis;https://twitter.com/temangambis/status/1739630527542657171
Tue Dec 26 12:43:39 +0000 2023;1739628039217221841;"Ada yang tau ga ya mapel pendukung jurusan hubungan internasional itu apa aja untuk snbp? #snbp2024";0;0;0;1;in;1653330454928588801;1739628039217221841;flostudied;https://twitter.com/flostudied/status/1739628039217221841
Mon Dec 25 13:37:28 +0000 2023;1739279192037179493;"Bismillah dpt biru #snbp2024 #uny #inshaAllah https://t.co/gZ2V7DZk2K";0;0;0;1;in;1602504231285510144;1739279192037179493;andiennss_;https://twitter.com/andiennss_/status/1739279192037179493
Mon Dec 25 13:06:21 +0000 2023;1739271361250648401;"Halo sobat sobat kelas SNBT 2024 yang berencana mendaftarkan diri tujuan kampus UB Malang  #selmaub #ub #unbraw #universitasbrawijaya #selmaub2024 #snbp2024 #iupub #snbt2024 #smub2024  https://t.co/6SplfwQ72n";0;0;0;0;in;826588529064964096;1739271361250648401;kelassbmptn;https://twitter.com/kelassbmptn/status/1739271361250648401
Mon Dec 25 13:05:30 +0000 2023;1739271146636497185;"Rekomendasi 10 Jurusan Saintek dan Soshum Universitas Diponegoro 2024  Untuk analisis dan ulasan : https://t.co/g6JOm1XP8m  #undip #universitasdiponegoro #umundip #infoundip #umundip2024 #pmbundip #snbt2024 #snbp2024 #iupundip #sbubundip   https://t.co/H7exoQiKnu";0;0;0;0;in;826588529064964096;1739271146636497185;kelassbmptn;https://twitter.com/kelassbmptn/status/1739271146636497185
Mon Dec 25 13:03:15 +0000 2023;1739270581852532900;"Rekomendasi 10 Jurusan Saintek dan Soshum Universitas Airlangga  #unair #universitasairlangga #snbp2024 #snbt2024 #infosnbp2024 #infosnbt2024 #iupunair #fkunair #fkgunair #smuaunair #smuaunair2024 #goldenticketunair  https://t.co/uOJCg7zqKc";0;0;0;0;in;826588529064964096;1739270581852532900;kelassbmptn;https://twitter.com/kelassbmptn/status/1739270581852532900
Mon Dec 25 06:20:39 +0000 2023;1739169263766917247;"📌 Rata-rata Nilai Raport SNBP UNY 2023 🔥  #snbp #snbp2024 #snbpuny #nilairaport #mahasiswa #maba #pejuangptn https://t.co/BtT5Q3GZyI";0;0;3;14;in;1540308293716828160;1739169263766917247;myaesthetictemp;https://twitter.com/myaesthetictemp/status/1739169263766917247
Mon Dec 25 05:21:53 +0000 2023;1739154474952949785;"barangkali ada yg mau tanya" tentang psikologi uns sebagai peserta snbp 2023 mungkin aku bisa menjawab pertanyaan dari kalian 😥 #snbp2024 #psikologi";0;5;0;1;in;1575511959268564992;1739154474952949785;sukaredvelvet2;https://twitter.com/sukaredvelvet2/status/1739154474952949785
Sun Dec 24 10:52:54 +0000 2023;1738875392466014691;"H-4 Pengumuman Kuota Sekolah!!!  #AMBISVERSE #SNBP2024 #SNPMB";0;0;0;0;in;1734853568845488128;1738875392466014691;matrohmatmath;https://twitter.com/matrohmatmath/status/1738875392466014691
Sat Dec 23 08:58:53 +0000 2023;1738484311085740440;"Haiiii semuanya !!!!  📌Tanggal penting buat SNBP 2024 🙌✨  Catatt yakkk !!!  #SNBP #SNBP2024 #mahasiwa #pelajar #maba #kampus #pejuangptn https://t.co/7gdcK23saf";0;0;0;1;in;1540308293716828160;1738484311085740440;myaesthetictemp;https://twitter.com/myaesthetictemp/status/1738484311085740440
Sat Dec 23 07:07:55 +0000 2023;1738456382423396359;"Yuk yang mau join alter lewat project 5% #studytwt #alternatifa #study #snbt2024 #ambistwt #ambisverse #snbp2024 #top3ptn #ptnimpian #gapyear #semigap";0;1;0;0;in;1468919367500898305;1738455010571383038;alyaezzatillah;https://twitter.com/alyaezzatillah/status/1738456382423396359
Thu Dec 21 17:23:57 +0000 2023;1737886639756820810;"Mata pelajaran pendukung program studi dalam ‼️SNBP 2024‼️ #SNBP2024 #PTN #Ambis https://t.co/lwTGuI2IJQ";0;0;3;6;in;1640593846890557441;1737886639756820810;urfavstudybuddy;https://twitter.com/urfavstudybuddy/status/1737886639756820810
Thu Dec 21 12:11:19 +0000 2023;1737807960259395881;"‼️Kumpulan Soal-soal Persiapan UTBK‼️  https://t.co/jjmI0YYTRb  #AMBISVERSE #ambistwt #studytwt #studyacc #studygram #StudyTips #snbt2024 #snbp2024 #utbk2020 #utbk2021 #sbmptn2020 #sbmptn2021 https://t.co/vaP4s71RcZ";16;0;1378;2894;in;1280360398156296192;1737807960259395881;temangambis;https://twitter.com/temangambis/status/1737807960259395881
Thu Dec 21 02:35:17 +0000 2023;1737662996695179386;"Siapa nih yang tahun depan pengin masuk Fakultas Kedokteran UNNES?   Ikuti perkembangan informasinya di https://t.co/HHjSO4jnKY ya.  #FakultasKedokteran #Unnes #snbp2024 https://t.co/oHPS2bfNXF";0;1;2;5;in;205774715;1737662996695179386;unneskonservasi;https://twitter.com/unneskonservasi/status/1737662996695179386
Thu Dec 21 02:31:01 +0000 2023;1737661922114458053;"Teman-teman yang tertarik masuk FH UNNES siap-siap ya. Penerimaan mahasiswa baru tahun 2024 sebentar lagi buka.   #FakultasHukum #unnes #snbp2024 https://t.co/n94otbbnYZ";0;0;0;0;in;205774715;1737661922114458053;unneskonservasi;https://twitter.com/unneskonservasi/status/1737661922114458053
Wed Dec 20 13:01:01 +0000 2023;1737458082320687460;"‼️Soal &amp  Pembahasan SBMPTN SOSHUM 2021‼️  https://t.co/CKAugKzFKn  #AMBISVERSE #ambistwt #studytwt #StudyTips #studygram #studyacc #sbmptn2021 #utbk2021 #soshum #snbt #snbp #snbp2024 https://t.co/W6i0lENikU";1;0;70;206;in;1280360398156296192;1737458082320687460;temangambis;https://twitter.com/temangambis/status/1737458082320687460
Tue Dec 19 08:03:51 +0000 2023;1737020906873201052;"Panitia SNPMB 2024 mengumumkan perubahan batas umur maksimal untuk calon peserta didik dan lulusan paket C #snpmb2024 #snbp2024 #utbk2024 #snbt2024 https://t.co/ZcgB5GaiJY";0;0;0;0;in;3806185994;1737020906873201052;bic_id;https://twitter.com/bic_id/status/1737020906873201052
Tue Dec 19 07:47:13 +0000 2023;1737016723713479045;"Wajib banget coba fitur Rasionalisasi SNBP NF Juara!!  #snbp2024 https://t.co/ARM2rzbrNI";1;1;1;25;in;1273156736745160704;1737016723713479045;nfjuara;https://twitter.com/nfjuara/status/1737016723713479045
Mon Dec 18 09:58:38 +0000 2023;1736687405682536896;"CEK PELUANGMU DI SNBP 2024 YUK! 🤩😎  Sudah siap untuk menghadapi #SNBP2024 nanti?   Biar makin siap dan yakin, yuk pakai #RasionalisasiSNBPRuangguru untuk melihat berapa besar peluangmu di kampus dan jurusan pilihanmu!👊🏻  Cobain sekarang di https://t.co/zwhElZvK8F, GRATISSSS‼️ https://t.co/e0SbGHXybp";1;1;0;2;in;457341503;1736687405682536896;ruangguru;https://twitter.com/ruangguru/status/1736687405682536896
Sat Dec 16 22:55:58 +0000 2023;1736158255314043137;"Informasi SNBP 2024 (Jalur Undangan), seleksi berdasarkan nilai rapor.  #snbp #snpmb #snbp2024 Subscribe: https://t.co/U5OZcZi6n9 https://t.co/4LUmmLDTP7";0;1;0;0;in;2989374773;1736158255314043137;matematikaku;https://twitter.com/matematikaku/status/1736158255314043137
Sat Dec 16 03:56:16 +0000 2023;1735871440376025165;"5 ALASAN UNTUK KAMU LANJUT KE JENJANG KULIAH!  [ a thread ]  #masukkuliah #masukptn #kuliah #snbp2024 #snbt2024 #studytwt #lolosptn https://t.co/NUBS8uBN3z";0;1;27;180;in;1265478067440324618;1735871440376025165;Privatalfaiz;https://twitter.com/Privatalfaiz/status/1735871440376025165
